url,tittel
"/transport-og-reiseliv/artikler-og-publikasjoner/utenlandske-lastebiler-dominerer-transporten-inn-og-ut-av-norge",Utenlandske lastebiler dominerer transporten inn og ut av Norge
"/en/transport-og-reiseliv/artikler-og-publikasjoner/increased-traffic-by-foreign-lorries-in-norway",Increased traffic by foreign lorries in Norway
"/inntekt-og-forbruk/artikler-og-publikasjoner/okonomi-og-levekar-for-ulike-lavinntektsgrupper-2016",Økonomi og levekår for ulike lavinntektsgrupper 2016
"/teknologi-og-innovasjon/artikler-og-publikasjoner/fortsatt-hoy-fou-vekst-i-naeringslivet",Fortsatt høy FoU-vekst i næringslivet
"/en/omssb/tjenester-og-verktoy/data-til-forskning/regnskap",Obtaining accounting data
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/naermere-148-000-frivillige-arsverk",Nærmere 148 000 frivillige årsverk
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/volunteer-work-reaches-nearly-148-000-full-time-equivalents",Volunteer work reaches nearly 148 000 full-time equivalents
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/auka-kjotproduksjon",Auka kjøtproduksjon
"/natur-og-miljo/artikler-og-publikasjoner/okt-omsetning-for-avfallshandtering",Økt omsetning for avfallshåndtering
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/toppar-for-oppdrettslaks",Toppår for oppdrettslaks
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/fire-av-ti-foretak-har-berre-mannlege-tilsette",Fire av ti føretak har berre mannlege tilsette
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/fire-av-ti-foretak-har-berre-mannlege-tilsette?tabell=282575",Fire av ti føretak har berre mannlege tilsette - Føretak etter kjenneteikn ved dei tilsette
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/stabil-vekst-i-bygg-og-anlegg",Stabil vekst i bygg og anlegg
"/innrapportering/naeringsliv/piia?fane=sporsmal",Timeverk og omsetning – årsskjema -
"/innrapportering/naeringsliv/pom?fane=sporsmal",Produksjon og omsetning -
"/innrapportering/naeringsliv/poma?fane=sporsmal",Produksjon og omsetning – årsskjema -
"/innrapportering/personer-og-husholdning/boligpanelet-svar",boligpanelet-svar
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/vi-bygger-om",Vi bygger om
"/natur-og-miljo/artikler-og-publikasjoner/naer-1-milliard-mindre-til-miljoverntiltak",Nær 1 milliard mindre til miljøverntiltak
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/faerre-foreldremeklinger-flere-familievernsaker","Færre foreldremeklinger, flere familievernsaker"
"/en/forskning/discussion-papers/carbon-dynamics-related-to-tree-planting-on-new-areas-in-norway",Carbon dynamics related to tree planting on new areas in Norway
"/natur-og-miljo/artikler-og-publikasjoner/areal-for-boligbygging-beregnet-fra-kommuneplanens-arealdel",Areal for boligbygging beregnet fra kommuneplanens arealdel
"/utdanning/norsk-standard-for-utdanningsgruppering",Norsk standard for utdanningsgruppering 2016
"/utdanning/artikler-og-publikasjoner/norsk-standard-for-utdanningsgruppering-2016",Norsk standard for utdanningsgruppering 2016
"/omssb/tjenester-og-verktoy/kurs-for-skoleklasser",Kurs for skoleklasser
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/rekordhog-fangstverdi",Rekordhøg fangstverdi
"/befolkning/artikler-og-publikasjoner/flest-barn-bor-med-gifte-foreldre-i-rogaland-og-vest-agder",Flest barn bor med gifte foreldre i Rogaland og Vest-Agder
"/inntekt-og-forbruk/artikler-og-publikasjoner/over-60-prosent-av-menn-i-privat-sektor-kombinerer-jobb-og-alderspensjon",Over 60 prosent av menn i privat sektor kombinerer jobb og alderspensjon
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/smir-mens-jernet-er-kaldt",Smir mens jernet er kaldt
"/forskning/beregningsmodeller/admod/sysselsetting-og-utdanningsvalg-fram-mot-2035",Sysselsetting og utdanningsvalg fram mot 2035
"/en/arbeid-og-lonn/artikler-og-publikasjoner/education-specific-labour-force-and-demand-in-norway-in-times-of-transition",Education-specific labour force and demand in Norway in times of transition
"/en/forskning/discussion-papers/using-common-factors-to-identify-substitution-possibilities-in-a-factor-demand-system-with-technological-changes",Using common factors to identify substitution possibilities in a factor demand system with technological changes
"/inntekt-og-forbruk/artikler-og-publikasjoner/naer-hver-tredje-over-65-ar-betaler-formuesskatt?tabell=284696",Nær hver tredje over 65 år betaler formuesskatt - Antall bosatte personer 17 år og eldre med formuesskatt og sum formuesskatt.2014 og 2015. Sum millioner kroner og antall
"/inntekt-og-forbruk/artikler-og-publikasjoner/466-milliarder-kroner-i-utlignet-skatt",466 milliarder kroner i utlignet skatt
"/inntekt-og-forbruk/artikler-og-publikasjoner/naer-hver-tredje-over-65-ar-betaler-formuesskatt",Nær hver tredje over 65 år betaler formuesskatt
"/energi-og-industri/energi/artikler/hva-viser-de-ulike-elektrisitetsstatistikkene",Hva viser de ulike elektrisitetsstatistikkene?
"/forskning/mikrookonomi/okonomisk-historie/ny-kunnskap-om-arv-av-okonomiske-kjennetegn",Ny kunnskap om arv av økonomiske kjennetegn
"/en/forskning/discussion-papers/multigenerational-persistence-evidence-from-146-years-of-administrative-data",Multigenerational persistence: Evidence from 146 years of administrative data
"/kultur-og-fritid/artikler-og-publikasjoner/2-048-millionar-kroner-til-scenekunst-i-fjor",2 048 millionar kroner til scenekunst i fjor
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/forskning-og-utvikling-i-nasjonalregnskapet",Forskning og utvikling i Nasjonalregnskapet
"/en/forskning/discussion-papers/problematic-response-margins-in-the-estimation-of-the-elasticity-of-taxable-income",Problematic response margins in the estimation of the elasticity of taxable income
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/opphopning-av-darlige-levekar",Opphopning av dårlige levekår
"/kultur-og-fritid/artikler-og-publikasjoner/fleire-medlemmar-i-trus-og-livssynssamfunn",Fleire medlemmar i trus- og livssynssamfunn
"/forskning/energi-og-miljookonomi/kraftmarkeder/vannkraften-var-mest-lonnsomme-fornybare-naturressurs",Vannkraften – vår mest lønnsomme fornybare naturressurs
"/energi-og-industri/artikler-og-publikasjoner/kapitalavkastning-og-ressursrente-i-kraftsektoren",Kapitalavkastning og ressursrente i kraftsektoren
"/helse/artikler-og-publikasjoner/tre-ganger-sa-mange-sykedager-blant-dem-som-har-fedme",Tre ganger så mange sykedager blant dem som har fedme
"/omssb/om-oss/nyheter-om-ssb/kommunefakta-de-mest-brukte-tallene-for-din-kommune-samlet-pa-en-side",De mest brukte tallene for din kommune samlet på en side
"/arbeid-og-lonn/artikler-og-publikasjoner/funksjonshemma-pa-arbeidsmarknaden-i-2016",Funksjonshemma på arbeidsmarknaden i 2016
"/en/forskning/discussion-papers/mpc-heterogeneity-and-household-balance-sheets",MPC heterogeneity and household balance sheets
"/helse/artikler-og-publikasjoner/bruker-norge-mye-pa-helse",Bruker Norge mye på helse?
"/energi-og-industri/artikler-og-publikasjoner/lavere-driftsresultat",Lavere driftsresultat
"/en/forskning/discussion-papers/heterogeneity-of-the-carnegie-effect",Heterogeneity of the Carnegie Effect
"/utdanning/artikler-og-publikasjoner/dobling-i-antall-deltakere-fra-syria",Dobling i antall deltakere fra Syria
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-i-norge-2016-5",Konjunkturutviklingen i Norge
"/utdanning/artikler-og-publikasjoner/effekter-av-satsing-pa-okt-laerertetthet--286121",Effekter av satsing på økt lærertetthet
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/ressursrenta-i-norske-fiskerier-utvikling-og-politikk",Ressursrenta i norske fiskerier – utvikling og politikk
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/lavt-konsum-i-husholdningene",Lavt konsum i husholdningene
"/befolkning/artikler-og-publikasjoner/dodelighet-blant-innvandrere-etter-innvandringsgrunn",Dødelighet blant innvandrere etter innvandringsgrunn
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/to-ars-oljenedtur-kan-naerme-seg-slutten?tabell=286233",To års oljenedtur kan nærme seg slutten - Makroøkonomiske hovedstørrelser 2004-2019. Regnskap og prognoser. Prosentvis endringfra året før der ikke annet framgår
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/internasjonal-okonomi-2016-5",Internasjonal økonomi
"/offentlig-sektor/artikler-og-publikasjoner/beregninger-av-pensjonsutgifter-fram-mot-2060",Beregninger av pensjonsutgifter fram mot 2060
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/two-year-oil-driven-downturn-may-come-to-an-end",Two-year oil-driven downturn may come to an end
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/two-year-oil-driven-downturn-may-come-to-an-end?tabell=286234",Two-year oil-driven downturn may come to an end - Main economic indicators 2004-2019. Accounts and forecasts. Percentagechange from previous year unless otherwise noted
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/to-ars-oljenedtur-kan-naerme-seg-slutten",To års oljenedtur kan nærme seg slutten
"/natur-og-miljo/usikkerhet-og-beregning-av-stoyplage",Usikkerhet og beregning av støyplage
"/natur-og-miljo/artikler-og-publikasjoner/flere-nordmenn-utsatt-for-stoy?tabell=286354","Flere nordmenn utsatt for støy - Antall personer eksponert for ulike støynivåer for den enkelte kilde . Hele landet. 1999,2005 , 2011 og 2014. Antall personer"
"/natur-og-miljo/artikler-og-publikasjoner/flere-nordmenn-utsatt-for-stoy?tabell=286352",Flere nordmenn utsatt for støy - Støyplage etter kilde. Fylke. 1999 og 2014. Støyplageindeks SPI
"/natur-og-miljo/artikler-og-publikasjoner/flere-nordmenn-utsatt-for-stoy",Flere nordmenn utsatt for støy
"/en/forskning/discussion-papers/the-path-of-labor-supply-adjustment-sources-of-lagged-responses-to-tax-benefit-reforms",The path of labor supply adjustment: Sources of lagged responses to tax-benefit reforms
"/natur-og-miljo/artikler-og-publikasjoner/det-blir-stadig-mer-farlig-avfall--314833",Det blir stadig mer farlig avfall
"/befolkning/artikler-og-publikasjoner/naer-1-000-tettsteder-i-norge",Nær 1 000 tettsteder i Norge
"/befolkning/artikler-og-publikasjoner/dette-er-svalbard-2016",Dette er Svalbard 2016
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/landbruket-i-norge-2015",Landbruket i Norge 2015
"/energi-og-industri/artikler-og-publikasjoner/kraftinvesteringer-i-stotet",Kraftinvesteringer i støtet
"/energi-og-industri/artikler-og-publikasjoner/kraftinvesteringer-i-stotet?tabell=287345",Kraftinvesteringer i støtet - Utførte investeringer 2006-2015
"/energi-og-industri/artikler-og-publikasjoner/kraftinvesteringer-i-stotet?tabell=287346","Kraftinvesteringer i støtet - Investeringsanslag 2016 og 2017, registrert i 4.kvartal 2016"
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/economic-survey-4-2016",Economic Survey 4-2016
"/utdanning/artikler-og-publikasjoner/dokumentasjonsnotat-om-skole-og-kommunebidragsindikatorer-i-grunnskolen",Dokumentasjonsnotat om skole- og kommunebidragsindikatorer i grunnskolen
"/en/energi-og-industri/artikler-og-publikasjoner/the-wealth-of-norwegian-raw-oil-and-natural-gas-1970-2015",The wealth of Norwegian raw oil and natural gas: 1970-2015
"/en/forskning/mikrookonomi/sparing/jobber-man-mindre-etter-a-ha-arvet-penger",Jobber man mindre etter å ha arvet penger?
"/befolkning/artikler-og-publikasjoner/fallende-andel-tar-norsk-statsborgerskap",Fallende andel tar norsk statsborgerskap
"/utenriksokonomi/artikler-og-publikasjoner/klare-forskjeller-i-nordisk-eksportindustri",Klare forskjeller i nordisk eksportindustri
"/utdanning/artikler-og-publikasjoner/offentlige-tilskudd-dekker-86-prosent-av-utgiftene-i-private-barnehager",Offentlige tilskudd dekker 86 prosent av utgiftene i private barnehager
"/forskning/mikrookonomi/skatt/virkninger-av-jobbskattefradrag-pa-innvandreres-deltakelse-i-arbeidsmarkedet",Virkninger av jobbskattefradrag på innvandreres deltakelse i arbeidsmarkedet
"/arbeid-og-lonn/artikler-og-publikasjoner/virkninger-av-jobbskattefradrag-pa-innvandreres-arbeidstilbud",Virkninger av jobbskattefradrag på innvandreres arbeidstilbud
"/arbeid-og-lonn/artikler-og-publikasjoner/ny-beregning-letter-sammenligning",Ny beregning letter sammenligning
"/natur-og-miljo/artikler-og-publikasjoner/ny-beregningsmetode-gir-okte-utslipp--318895",Ny beregningsmetode gir økte utslipp
"/natur-og-miljo/artikler-og-publikasjoner/klimagassutslippene-opp-1-prosent-i-2015",Klimagassutslippene opp 1 prosent i 2015
"/kultur-og-fritid/artikler-og-publikasjoner/kulturstatistikk-2015",Kulturstatistikk 2015
"/natur-og-miljo/artikler-og-publikasjoner/ingen-nedgang-i-utslipp-per-produsert-krone",Ingen nedgang i utslipp per produsert krone
"/en/natur-og-miljo/artikler-og-publikasjoner/emissions-from-norwegian-economic-activity-1990-2015","Emissions from Norwegian economic activity, 1990-2015"
"/befolkning/artikler-og-publikasjoner/bosniere-integreringsvinnerne?tabell=288387",Bosniere – integreringsvinnerne?
"/befolkning/artikler-og-publikasjoner/bosniere-integreringsvinnerne?tabell=288385",Bosniere – integreringsvinnerne?
"/befolkning/artikler-og-publikasjoner/bosniere-integreringsvinnerne?tabell=288389",Bosniere – integreringsvinnerne?
"/befolkning/artikler-og-publikasjoner/bosniere-integreringsvinnerne?tabell=288383",Bosniere – integreringsvinnerne?
"/inntekt-og-forbruk/artikler-og-publikasjoner/6-av-10-menn-selvforsorget-etter-8-ar?tabell=288086",6 av 10 menn selvforsørget etter 8 år
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288426",Deltar flyktningene i lokalpolitikken?
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288424",Deltar flyktningene i lokalpolitikken?
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288430",Deltar flyktningene i lokalpolitikken?
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288422",Deltar flyktningene i lokalpolitikken?
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288420",Deltar flyktningene i lokalpolitikken?
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken?tabell=288428",Deltar flyktningene i lokalpolitikken?
"/befolkning/artikler-og-publikasjoner/familieinnvandring-og-ekteskapsmonster-19902015",Familieinnvandring og ekteskapsmønster 1990–2015
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299992",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299990",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299986",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299996",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=288393",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299994",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=299988",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen?tabell=288391",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/irakere-i-norge-et-demografisk-portrett?tabell=288416",Irakere i Norge – et demografisk portrett
"/befolkning/artikler-og-publikasjoner/irakere-i-norge-et-demografisk-portrett?tabell=294554",Irakere i Norge – et demografisk portrett
"/befolkning/artikler-og-publikasjoner/irakere-i-norge-et-demografisk-portrett?tabell=288418",Irakere i Norge – et demografisk portrett
"/befolkning/artikler-og-publikasjoner/statslose-mange-i-verden-fa-i-norge?tabell=288412","Statsløse: mange i verden, få i Norge"
"/utdanning/artikler-og-publikasjoner/kvinner-og-menn-please-mind-the-gap?tabell=288414","Kvinner og menn – Please, mind the gap!"
"/utdanning/artikler-og-publikasjoner/rekordmange-elevar-i-private-skolar",Rekordmange elevar i private skolar
"/arbeid-og-lonn/artikler-og-publikasjoner/arbeid-mal-og-arena-for-integrering",Arbeid – mål og arena for integrering
"/befolkning/artikler-og-publikasjoner/fra-asylsoker-til-flyktning-for-og-etter-krisearet-2015",Fra asylsøker til flyktning – før og etter kriseåret 2015
"/befolkning/artikler-og-publikasjoner/bosniere-integreringsvinnerne",Bosniere – integreringsvinnerne?
"/inntekt-og-forbruk/artikler-og-publikasjoner/6-av-10-menn-selvforsorget-etter-8-ar",6 av 10 menn selvforsørget etter 8 år
"/befolkning/artikler-og-publikasjoner/rekordmange-mennesker-pa-flukt",Rekordmange mennesker på flukt
"/valg/artikler-og-publikasjoner/deltar-flyktningene-i-lokalpolitikken",Deltar flyktningene i lokalpolitikken?
"/befolkning/artikler-og-publikasjoner/hvor-mange-far-familien-til-norge",Hvor mange får familien til Norge?
"/befolkning/artikler-og-publikasjoner/udi-og-utlendingsforvaltningen",UDI og utlendingsforvaltningen
"/befolkning/artikler-og-publikasjoner/irakere-i-norge-et-demografisk-portrett",Irakere i Norge – et demografisk portrett
"/befolkning/artikler-og-publikasjoner/statslose-mange-i-verden-fa-i-norge","Statsløse: mange i verden, få i Norge"
"/utdanning/artikler-og-publikasjoner/kvinner-og-menn-please-mind-the-gap","Kvinner og menn – Please, mind the gap!"
"/utdanning/artikler-og-publikasjoner/med-utdanning-i-bagasjen--288021",Med utdanning i bagasjen
"/288566/nyheter-betform",Nytt rapportmateriell fra 2017
"/288567/nyheter-utund-kortdata",Nytt rapportmateriell fra 2017
"/en/befolkning/artikler-og-publikasjoner/lowest-population-growth-since-2006?tabell=287475",Lowest population growth since 2006 - Estimated population growth and population. The whole country and the ten largest municipalities.- SSB
"/befolkning/artikler-og-publikasjoner/svakaste-folkevekst-sidan-2006",Svakaste folkevekst sidan 2006
"/utdanning/artikler-og-publikasjoner/fakta-om-utdanning-2017",Fakta om utdanning 2017
"/befolkning/artikler-og-publikasjoner/svakaste-folkevekst-sidan-2006?tabell=287472","Svakaste folkevekst sidan 2006 - Berekna folkevekst og folkemengde. Heile landet, fylke og kommunar"
"/en/befolkning/artikler-og-publikasjoner/lowest-population-growth-since-2006",Lowest population growth since 2006
"/inntekt-og-forbruk/artikler-og-publikasjoner/svakere-inntektsvekst-blant-norske-husholdninger",Svakere inntektsvekst blant norske husholdninger
"/natur-og-miljo/artikler-og-publikasjoner/kommunale-avlop-2015",Kommunale avløp 2015
"/natur-og-miljo/artikler-og-publikasjoner/faerre-sandfilteranlegg-flere-minirenseanlegg","Færre sandfilteranlegg, flere minirenseanlegg"
"/energi-og-industri/artikler-og-publikasjoner/lave-oljepriser-forte-til-fall-i-produksjonsverdien",Lave oljepriser førte til fall i produksjonsverdien
"/utdanning/artikler-og-publikasjoner/seks-av-ti-tidligere-deltakere-i-arbeid-eller-utdanning",Seks av ti tidligere deltakere i arbeid eller utdanning
"/befolkning/artikler-og-publikasjoner/fedrekvoten-mer-populaer-enn-noen-gang--323652",Fedrekvoten mer populær enn noen gang
"/befolkning/artikler-og-publikasjoner/holdninger-til-innvandrere-og-innvandring-2016",Holdninger til innvandrere og innvandring 2016
"/utenriksokonomi/artikler-og-publikasjoner/slalamski-til-jul-i-ar",Færre bløte pakker under treet?
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/mer-hogst-tross-lavere-priser--305005",Mer hogst tross lavere priser
"/arbeid-og-lonn/artikler-og-publikasjoner/funksjonshemmede-pa-arbeidsmarkedet-i-norge-og-sverige-i-2015",Funksjonshemmede på arbeidsmarkedet i Norge og Sverige i 2015
"/forskning/makrookonomi/makrookonometrisk-modellering/en-finansiell-akselerator-i-foretakssektoren-gir-bedre-okonomisk-modell",En finansiell akselerator i foretakssektoren gir bedre økonomisk modell
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/the-importance-of-a-financial-accelerator-in-the-enterprise-sector",The importance of a financial accelerator in the enterprise sector
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/betydningen-av-en-finansiell-akselerator-i-foretakssektoren",Betydningen av en finansiell akselerator i foretakssektoren
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/sterk-nedgang-i-selskapsskatten",Sterk nedgang i selskapsskatten
"/omssb/om-oss/organisasjonskart/priser-finans-og-utenriksstatistikk/lasse-sandberg",Lasse Sandberg
"/en/priser-og-prisindekser/artikler-og-publikasjoner/price-index-for-new-multi-dwellings",Price index for new multi-dwellings
"/teknologi-og-innovasjon/artikler-og-publikasjoner/tre-av-fire-har-handlet-pa-nett-det-siste-aret",Tre av fire har handlet på nett det siste året
"/teknologi-og-innovasjon/artikler-og-publikasjoner/tre-av-fire-har-handlet-pa-nett-det-siste-aret?tabell=289073","Tre av fire har handlet på nett det siste året - Problemer med netthandel det siste året, andel av de som har netthandlet.Etter kjønn, alder og utdanning. 2016"
"/teknologi-og-innovasjon/artikler-og-publikasjoner/tre-av-fire-har-handlet-pa-nett-det-siste-aret?tabell=289075","Tre av fire har handlet på nett det siste året - Antall netthandler siste 3 måneder, av de som har handlet på nett siste 3mnd. Etter alder, kjønn og utdanning. 2016"
"/teknologi-og-innovasjon/artikler-og-publikasjoner/tre-av-fire-har-handlet-pa-nett-det-siste-aret?tabell=289072","Tre av fire har handlet på nett det siste året - Kroner brukt på netthandel de siste 3 mnd, av alle som har handlet på netti samme periode. Etter alder, kjønn og utdanning. 2016"
"/teknologi-og-innovasjon/artikler-og-publikasjoner/tre-av-fire-har-handlet-pa-nett-det-siste-aret?tabell=289070","Tre av fire har handlet på nett det siste året - Andel av befolkningen (16-79 år) som har handlet på nett i 2016, etter alder,kjønn og utdanning."
"/omssb/om-oss/organisasjonskart/internasjonalt-sekretariat",Internasjonalt sekretariat
"/transport-og-reiseliv/artikler-og-publikasjoner/bade-kollektivtrafikk-og-personbilbruk-oker",Både kollektivtrafikk og personbilbruk øker
"/priser-og-prisindekser/artikler-og-publikasjoner/hoyeste-arsvekst-for-kpi-pa-atte-ar",Høyeste årsvekst for KPI på åtte år
"/forskning/energi-og-miljookonomi/energi-og-miljopolitikk/utsiktene-for-aktiviteten-pa-sokkelen-og-virkningene-pa-norsk-okonomi",Utsiktene for aktiviteten på sokkelen og virkningene på norsk økonomi
"/en/forskning/energi-og-miljookonomi/energi-og-miljopolitikk/prospects-for-norwegian-petroleum-extraction-and-for-the-norwegian-economy-as-a-whole",Prospects for Norwegian petroleum extraction and for the Norwegian economy as a whole
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/rekordhog-fangstverdi-for-fiskaren",Rekordhøg fangstverdi for fiskaren
"/teknologi-og-innovasjon/artikler-og-publikasjoner/fou-i-norsk-naeringsliv-1970-2014",FoU i norsk næringsliv 1970-2014
"/arbeid-og-lonn/metoder-og-dokumentasjon/om-variabelen-yrke-gjelder-fom-2015",Om variabelen yrke (gjelder f.o.m. 2015)
"/utenriksokonomi/artikler-og-publikasjoner/eksporten-av-vapen-ned-20-prosent-i-fjor?tabell=291215","Eksporten av våpen ned 20 prosent i fjor - Eksport av våpen og ammunisjon i følge tolldeklarasjoner, i alt og etter varegruppe.Millioner kroner"
"/utenriksokonomi/artikler-og-publikasjoner/eksporten-av-vapen-ned-20-prosent-i-fjor?tabell=291218","Eksporten av våpen ned 20 prosent i fjor - Eksport av militærutstyr etter utvalgte bestemmelsesland, 2012-2016, Mill.kr. -SSB"
"/utenriksokonomi/artikler-og-publikasjoner/laveste-handelsoverskudd-pa-17-ar",Laveste handelsoverskudd på 17 år
"/en/utenriksokonomi/artikler-og-publikasjoner/exports-of-arms-down-20-per-cent-last-year",Exports of arms down 20 per cent last year
"/en/utenriksokonomi/artikler-og-publikasjoner/exports-of-arms-down-20-per-cent-last-year?tabell=291216","Exports of arms down 20 per cent last year - Export of wapons and ammunition by groupings, 2012-2016. NOK Million"
"/en/utenriksokonomi/artikler-og-publikasjoner/exports-of-arms-down-20-per-cent-last-year?tabell=291217","Exports of arms down 20 per cent last year - Exports of weapons and ammunition to selected countries of destination, 2012-2016,mill NOK"
"/utenriksokonomi/artikler-og-publikasjoner/eksporten-av-vapen-ned-20-prosent-i-fjor",Eksporten av våpen ned 20 prosent i fjor
"/en/omssb/om-oss/organisasjonskart/internasjonalt-sekretariat",International secretariat
"/en/omssb/om-oss/organisasjonskart/priser-finans-og-utenriksstatistikk/lasse-sandberg",Lasse Sandberg
"/en/omssb/tjenester-og-verktoy/data-til-forskning/rutinebeskrivelse",rutinebeskrivelse
"/en/omssb/tjenester-og-verktoy/data-til-forskning/mikrodatatjenesten",How to send files to the microdata service in Statistics Norway
"/helse/artikler-og-publikasjoner/faerre-royker-flere-unge-kvinner-snuser","Færre røyker, flere unge kvinner snuser"
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/faerre-sysselsatte-knyttet-til-petroleumsnaeringen",Færre sysselsatte knyttet til petroleumsnæringen
"/en/befolkning/artikler-og-publikasjoner/how-many-refugees-families-come-to-norway",How many refugees' families come to Norway?
"/utdanning/artikler-og-publikasjoner/er-det-forskjeller-i-skolers-og-kommuners-bidrag-til-elevenes-laering-i-grunnskolen",Er det forskjeller i skolers og kommuners bidrag til elevenes læring i grunnskolen?
"/utdanning/sporsmal-og-svar-om-skolebidragsindikator",Spørsmål og svar om skolebidragsindikator
"/utdanning/artikler-og-publikasjoner/hvor-mye-bidrar-skoler-til-elevers-laering",Hvor mye bidrar skoler til elevers læring?
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/hvordan-male-boutgiftsbelastning",Hvordan måle boutgiftsbelastning?
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/565-000-virksomheter-i-norge",565 000 virksomheter i Norge
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291575",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291585",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291587",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291581",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291583",Do refugees get involved in local politics?
"/en/valg/artikler-og-publikasjoner/do-refugees-get-involved-in-local-politics?tabell=291573",Do refugees get involved in local politics?
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/mer-hogst-tross-lavere-priser--305019",Mer hogst tross lavere priser
"/befolkning/artikler-og-publikasjoner/nora-og-william-pa-navnetoppen-i-fjor",Nora og William på navnetoppen i fjor
"/befolkning/artikler-og-publikasjoner/skam-par-pa-navnetoppen",«Skam»-par på navnetoppen
"/priser-og-prisindekser/artikler-og-publikasjoner/estimering-av-leieinntekter-fra-naeringseiendom--292038",Estimering av leieinntekter fra næringseiendom. Oppdatert med tall for 2015
"/priser-og-prisindekser/artikler-og-publikasjoner/modell-for-beregning-av-boligformue--292036",Modell for beregning av boligformue. Oppdatert med tall for 2016
"/utenriksokonomi/artikler-og-publikasjoner/okende-globalisering-mellom-vestlige-land",Økende globalisering mellom vestlige land
"/arbeid-og-lonn/ny-tabell-over-strommer-pa-arbeidsmarkedet",Ny tabell over strømmer på arbeidsmarkedet
